id,source_id,target_id,relation_type,status,description,evidence,owner,last_verified_at,notes
REL-OPSCFG-015,SOAR-PIPELINE-GITHUB-CI,SOAR-TEST-GUARDRAILS,executes,verified_local,GitHub CI workflow is linked to repository validation guardrails.,.github/workflows/ci.yml,CI,2026-05-24,
REL-OPSCFG-016,SOAR-FEATURE-OPS-CONFIG-PIPELINE,SOAR-DOC-LOCAL-DEVELOPMENT,documented_by,verified_local,Local development docs document setup and validation command flow.,docs/engineering/local-development.md,Documentation,2026-05-24,
REL-OPSCFG-017,SOAR-FEATURE-OPS-CONFIG-PIPELINE,SOAR-DOC-TESTING,documented_by,verified_local,Testing docs document command expectations for validation and proof.,docs/engineering/testing.md,Documentation,2026-05-24,
REL-OPSCFG-018,SOAR-FEATURE-OPS-CONFIG-PIPELINE,SOAR-DOC-COOLIFY-VPS,documented_by,verified_local,Coolify/VPS docs document deployment topology and operational setup.,docs/operations/coolify-linux-vps-setup-guide.md,Documentation,2026-05-24,
REL-OPSCFG-019,SOAR-DOC-COOLIFY-VPS,SOAR-CONFIG-VPS-COMPOSE,describes,verified_local,Coolify VPS setup guide describes the VPS deployment topology boundary.,docs/operations/coolify-linux-vps-setup-guide.md,Documentation,2026-05-24,
REL-OPSCFG-020,SOAR-DOC-LOCAL-DEVELOPMENT,SOAR-CONFIG-LOCAL-COMPOSE,describes,verified_local,Local development documentation describes local infrastructure setup and validation context.,docs/engineering/local-development.md,Documentation,2026-05-24,
REL-APISUPPORT-001,SOAR-FEATURE-API-SUPPORT-ROUTES,SOAR-ROUTER-API-ROOT,has_source,verified_local,API support route mapping starts from the root router.,apps/api/src/router/index.ts,Backend,2026-05-24,
REL-APISUPPORT-002,SOAR-ROUTER-API-ROOT,SOAR-ROUTER-DASHBOARD,mounts,verified_local,Root router mounts the authenticated dashboard router.,apps/api/src/router/index.ts,Backend,2026-05-24,
REL-APISUPPORT-003,SOAR-ROUTER-API-ROOT,SOAR-ROUTER-ADMIN,mounts,verified_local,Root router mounts the admin router.,apps/api/src/router/index.ts,Backend,2026-05-24,
REL-APISUPPORT-004,SOAR-ROUTER-API-ROOT,SOAR-API-UPLOAD-AVATAR,mounts,verified_local,Root router mounts the upload avatar route module.,apps/api/src/router/index.ts,Backend,2026-05-24,
REL-APISUPPORT-005,SOAR-ROUTER-DASHBOARD,SOAR-API-ICON-LOOKUP,mounts,verified_local,Dashboard router mounts icon lookup support routes.,apps/api/src/router/dashboard.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-006,SOAR-ROUTER-DASHBOARD,SOAR-API-MARKET-STREAM-EVENTS,mounts,verified_local,Dashboard router mounts market stream SSE support routes.,apps/api/src/router/dashboard.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-007,SOAR-ROUTER-DASHBOARD,SOAR-API-PROFILE-BASIC-GET,mounts,verified_local,Dashboard router mounts profile basic routes.,apps/api/src/router/dashboard.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-008,SOAR-ROUTER-DASHBOARD,SOAR-API-PROFILE-SECURITY-PASSWORD,mounts,verified_local,Dashboard router mounts profile security routes.,apps/api/src/router/dashboard.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-009,SOAR-ROUTER-ADMIN,SOAR-API-ADMIN-USERS-LIST,mounts,verified_local,Admin router mounts admin users routes behind admin authorization.,apps/api/src/router/admin.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-010,SOAR-ROUTER-ADMIN,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST,mounts,verified_local,Admin router mounts admin subscription plan routes behind admin authorization.,apps/api/src/router/admin.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-011,SOAR-API-ICON-LOOKUP,SOAR-CONTROLLER-ICONS,routes_to,verified_local,Icon lookup route delegates to the icons controller.,apps/api/src/modules/icons/icons.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-012,SOAR-CONTROLLER-ICONS,SOAR-SERVICE-ICONS,calls,verified_local,Icons controller calls the icon lookup service.,apps/api/src/modules/icons/icons.controller.ts,Backend,2026-05-24,
REL-APISUPPORT-013,SOAR-CONTROLLER-ICONS,SOAR-TYPES-ICONS,validates_with,verified_local,Icons controller uses icon lookup query validation.,apps/api/src/modules/icons/icons.types.ts,Backend,2026-05-24,
REL-APISUPPORT-014,SOAR-API-MARKET-STREAM-EVENTS,SOAR-SERVICE-MARKET-STREAM-FANOUT,subscribes_to,verified_local,Market-stream SSE route subscribes to the market stream fanout.,apps/api/src/modules/market-stream/marketStream.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-015,SOAR-SERVICE-MARKET-STREAM-FANOUT,SOAR-SERVICE-MARKET-STREAM,calls,verified_local,Market-stream fanout is linked to the market stream service boundary.,apps/api/src/modules/market-stream/marketStreamFanout.ts,Backend,2026-05-24,
REL-APISUPPORT-016,SOAR-API-PROFILE-BASIC-GET,SOAR-CONTROLLER-PROFILE-BASIC,routes_to,verified_local,Profile basic read route delegates to the profile basic controller.,apps/api/src/modules/profile/basic/basic.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-017,SOAR-API-PROFILE-BASIC-UPDATE,SOAR-CONTROLLER-PROFILE-BASIC,routes_to,verified_local,Profile basic update route delegates to the profile basic controller.,apps/api/src/modules/profile/basic/basic.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-018,SOAR-API-PROFILE-BASIC-DELETE,SOAR-CONTROLLER-PROFILE-BASIC,routes_to,verified_local,Profile basic delete route delegates to the profile basic controller.,apps/api/src/modules/profile/basic/basic.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-019,SOAR-CONTROLLER-PROFILE-BASIC,SOAR-TYPES-PROFILE-BASIC,validates_with,verified_local,Profile basic controller uses profile basic DTO schemas.,apps/api/src/modules/profile/basic/basic.types.ts,Backend,2026-05-24,
REL-APISUPPORT-020,SOAR-CONTROLLER-PROFILE-BASIC,SOAR-SERVICE-PROFILE-BASIC,calls,verified_local,Profile basic controller delegates user profile behavior to the profile basic service.,apps/api/src/modules/profile/basic/basic.controller.ts,Backend,2026-05-24,
REL-APISUPPORT-021,SOAR-SERVICE-PROFILE-BASIC,SOAR-DB-USER,reads_writes,verified_local,Profile basic service reads and mutates the user model.,apps/api/src/modules/profile/basic/basic.service.ts,Backend,2026-05-24,
REL-APISUPPORT-022,SOAR-API-PROFILE-SECURITY-PASSWORD,SOAR-CONTROLLER-PROFILE-SECURITY,routes_to,verified_local,Profile password route delegates to the profile security controller.,apps/api/src/modules/profile/security/security.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-023,SOAR-API-PROFILE-SECURITY-ACCOUNT,SOAR-CONTROLLER-PROFILE-SECURITY,routes_to,verified_local,Profile account deletion route delegates to the profile security controller.,apps/api/src/modules/profile/security/security.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-024,SOAR-CONTROLLER-PROFILE-SECURITY,SOAR-TYPES-PROFILE-SECURITY,validates_with,verified_local,Profile security controller uses profile security DTO schemas.,apps/api/src/modules/profile/security/security.types.ts,Backend,2026-05-24,
REL-APISUPPORT-025,SOAR-CONTROLLER-PROFILE-SECURITY,SOAR-SERVICE-PROFILE-SECURITY,calls,verified_local,Profile security controller delegates sensitive account behavior to the profile security service.,apps/api/src/modules/profile/security/security.controller.ts,Backend,2026-05-24,
REL-APISUPPORT-026,SOAR-SERVICE-PROFILE-SECURITY,SOAR-DB-USER,reads_writes,verified_local,Profile security service reads and mutates the user model.,apps/api/src/modules/profile/security/security.service.ts,Backend,2026-05-24,
REL-APISUPPORT-027,SOAR-API-UPLOAD-AVATAR,SOAR-SERVICE-UPLOAD-AVATAR-PROCESSING,calls,verified_local,Avatar upload route delegates validation and image processing to the upload service.,apps/api/src/modules/upload/upload.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-028,SOAR-SERVICE-UPLOAD-AVATAR-PROCESSING,SOAR-DB-USER,scoped_by,verified_local,Avatar upload processing is authenticated and scoped to the current user context.,apps/api/src/modules/upload/upload.routes.ts,Backend,2026-05-24,
REL-APISUPPORT-029,SOAR-FEATURE-API-SUPPORT-ROUTES,SOAR-TEST-API-SUPPORT-ROUTES,verified_by,verified_local,API support routes are covered by aggregate route e2e tests.,apps/api/src/modules/icons/icons.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-030,SOAR-API-ICON-LOOKUP,SOAR-TEST-ICONS-API,verified_by,verified_local,Icon lookup route is covered by icons e2e tests.,apps/api/src/modules/icons/icons.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-031,SOAR-API-MARKET-STREAM-EVENTS,SOAR-TEST-MARKET-STREAM-API,verified_by,verified_local,Market-stream route is covered by market-stream e2e tests.,apps/api/src/modules/market-stream/marketStream.routes.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-032,SOAR-API-PROFILE-BASIC-GET,SOAR-TEST-PROFILE-BASIC-API,verified_by,verified_local,Profile basic routes are covered by profile basic e2e tests.,apps/api/src/modules/profile/basic/basic.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-033,SOAR-API-PROFILE-SECURITY-PASSWORD,SOAR-TEST-PROFILE-SECURITY-API,verified_by,verified_local,Profile security routes are covered by profile security e2e tests.,apps/api/src/modules/profile/security/security.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-034,SOAR-API-UPLOAD-AVATAR,SOAR-TEST-UPLOAD-API,verified_by,verified_local,Avatar upload route is covered by upload e2e and processing tests.,apps/api/src/modules/upload/upload.e2e.test.ts,QA,2026-05-24,
REL-APISUPPORT-035,SOAR-FEATURE-API-SUPPORT-ROUTES,SOAR-DOC-API-ROOT,documented_by,verified_local,API root module docs cover router composition boundaries.,docs/modules/api-root.md,Documentation,2026-05-24,
REL-APISUPPORT-036,SOAR-API-ICON-LOOKUP,SOAR-DOC-API-ICONS,documented_by,verified_local,Icons module docs cover the icon lookup support route.,docs/modules/api-icons.md,Documentation,2026-05-24,
REL-APISUPPORT-037,SOAR-API-MARKET-STREAM-EVENTS,SOAR-DOC-API-MARKET-STREAM,documented_by,verified_local,Market-stream module docs cover the SSE support route.,docs/modules/api-market-stream.md,Documentation,2026-05-24,
REL-APISUPPORT-038,SOAR-API-UPLOAD-AVATAR,SOAR-DOC-API-UPLOAD,documented_by,verified_local,Upload module docs cover avatar upload limits and processing.,docs/modules/api-upload.md,Documentation,2026-05-24,
REL-APISUPPORT-039,SOAR-API-PROFILE-BASIC-GET,SOAR-DOC-API-PROFILE,documented_by,verified_local,Profile module docs cover profile basic route behavior.,docs/modules/api-profile.md,Documentation,2026-05-24,
REL-APISUPPORT-040,SOAR-API-PROFILE-SECURITY-PASSWORD,SOAR-DOC-API-PROFILE,documented_by,verified_local,Profile module docs cover profile security route behavior.,docs/modules/api-profile.md,Documentation,2026-05-24,
REL-RUNTIME-SUPPORT-001,SOAR-FEATURE-RUNTIME-SUPPORT-SERVICES,SOAR-SERVICE-BOTS-RUNTIME-READ,has_source,verified_local,Runtime support mapping centers on runtime read services.,apps/api/src/modules/bots/botsRuntimeRead.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-002,SOAR-SERVICE-BOT-OWNERSHIP,SOAR-DB-BOT,checks,verified_local,Bot ownership service checks bot ownership records.,apps/api/src/modules/bots/botOwnership.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-003,SOAR-SERVICE-BOT-API-KEY-RESOLVER,SOAR-DB-API-KEY,reads,verified_local,Bot API-key resolver reads API-key context for runtime exchange operations.,apps/api/src/modules/bots/botApiKeyResolver.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-004,SOAR-SERVICE-BOTS-RUNTIME-READ,SOAR-SERVICE-BOT-PORTFOLIO-HISTORY-READ,calls,verified_local,Bots runtime reads include portfolio history projection support.,apps/api/src/modules/bots/botsRuntimeRead.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-005,SOAR-SERVICE-BOTS-RUNTIME-READ,SOAR-SERVICE-RUNTIME-MARKET-TRUTH-STATE,calls,verified_local,Bots runtime reads include runtime market truth state support.,apps/api/src/modules/bots/botsRuntimeRead.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-006,SOAR-SERVICE-RUNTIME-MARKET-TRUTH-STATE,SOAR-SERVICE-RUNTIME-MARKET-DATA-FALLBACK,calls,verified_local,Market truth state can use runtime market data fallback support.,apps/api/src/modules/bots/runtimeMarketTruthState.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-007,SOAR-SERVICE-RUNTIME-STRATEGY-DISPLAY-BY-SYMBOL,SOAR-SERVICE-RUNTIME-STRATEGY-CONFIG-PARSER,calls,verified_local,Per-symbol runtime strategy display depends on parsed strategy config.,apps/api/src/modules/bots/runtimeStrategyDisplayBySymbol.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-008,SOAR-SERVICE-RUNTIME-SYMBOL-UNIVERSE,SOAR-SERVICE-RUNTIME-SYMBOL-CATALOG-RESOLVER,calls,verified_local,Runtime symbol universe uses catalog resolution support.,apps/api/src/modules/bots/runtimeSymbolUniverse.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-009,SOAR-SERVICE-RUNTIME-EXTERNAL-POSITION-OWNER,SOAR-DB-POSITION,checks,verified_local,External position owner service scopes imported position ownership.,apps/api/src/modules/bots/runtimeExternalPositionOwner.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-010,SOAR-SERVICE-PAPER-RUNTIME,SOAR-SERVICE-PAPER-LIFECYCLE,calls,verified_local,Paper runtime delegates lifecycle state transitions to paper lifecycle support.,apps/api/src/modules/engine/paperRuntime.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-011,SOAR-SERVICE-PAPER-RUNTIME,SOAR-SERVICE-RULE-EVALUATOR,calls,verified_local,Paper runtime evaluates strategy rules through rule evaluator support.,apps/api/src/modules/engine/paperRuntime.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-012,SOAR-SERVICE-PRETRADE-RISK,SOAR-SERVICE-RUNTIME-CAPITAL-CONTEXT,calls,verified_local,Pre-trade risk depends on runtime capital context for sizing and safety decisions.,apps/api/src/modules/engine/preTradeRisk.service.ts,Backend,2026-05-24,
REL-RUNTIME-SUPPORT-013,SOAR-FEATURE-RUNTIME-SUPPORT-SERVICES,SOAR-TEST-RUNTIME-SUPPORT-SERVICES,verified_by,verified_local,Runtime support services are covered by aggregate runtime support tests.,apps/api/src/modules/bots/bots.runtime-history-parity.e2e.test.ts,QA,2026-05-24,
REL-RUNTIME-SUPPORT-014,SOAR-SERVICE-BOT-OWNERSHIP,SOAR-TEST-BOT-OWNERSHIP,verified_by,verified_local,Bot ownership service is covered by focused ownership tests.,apps/api/src/modules/bots/botOwnership.service.test.ts,QA,2026-05-24,
REL-RUNTIME-SUPPORT-015,SOAR-SERVICE-BOT-STRATEGY-PROJECTION-DRIFT,SOAR-TEST-BOT-STRATEGY-PROJECTION-DRIFT,verified_by,verified_local,Projection drift service is covered by focused drift tests.,apps/api/src/modules/bots/botStrategyProjectionDrift.service.test.ts,QA,2026-05-24,
REL-RUNTIME-SUPPORT-016,SOAR-SERVICE-RUNTIME-EXTERNAL-POSITION-OWNER,SOAR-TEST-RUNTIME-EXTERNAL-POSITION-OWNER,verified_by,verified_local,External position owner service is covered by focused tests.,apps/api/src/modules/bots/runtimeExternalPositionOwner.service.test.ts,QA,2026-05-24,
REL-RUNTIME-SUPPORT-017,SOAR-FEATURE-RUNTIME-SUPPORT-SERVICES,SOAR-DOC-API-BOTS,documented_by,verified_local,Bot API docs are the documentation authority for bot runtime service behavior.,docs/modules/api-bots.md,Documentation,2026-05-24,
REL-RUNTIME-SUPPORT-018,SOAR-FEATURE-RUNTIME-SUPPORT-SERVICES,SOAR-DOC-EXECUTION-LIFECYCLE,documented_by,verified_local,Execution lifecycle docs cover runtime and order lifecycle semantics used by engine services.,docs/architecture/06_execution-lifecycle.md,Documentation,2026-05-24,
REL-APIPLATFORM-001,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-CONFIG-RUNTIME-EXECUTION,has_source,verified_local,API platform safety mapping starts from runtime execution configuration.,apps/api/src/config/runtimeExecution.ts,Backend,2026-05-24,
REL-APIPLATFORM-002,SOAR-CONFIG-RUNTIME-EXECUTION,SOAR-CONFIG-CRITICAL-SECRETS-READINESS,uses,verified_local,Runtime execution configuration depends on critical secrets readiness semantics.,apps/api/src/config/runtimeExecution.ts,Backend,2026-05-24,
REL-APIPLATFORM-003,SOAR-CONFIG-RUNTIME-EXECUTION,SOAR-LIB-ENV,uses,verified_local,Runtime config uses shared environment loading helpers.,apps/api/src/config/loadEnv.ts,Backend,2026-05-24,
REL-APIPLATFORM-004,SOAR-ROUTER-API-ROOT,SOAR-MIDDLEWARE-REQUIRE-AUTH,protected_by,verified_local,Root-mounted protected routers use authentication middleware.,apps/api/src/router/index.ts,Backend,2026-05-24,
REL-APIPLATFORM-005,SOAR-ROUTER-API-ROOT,SOAR-MIDDLEWARE-REQUEST-LOGGER,observed_by,verified_local,Root API request flow is observed by request logging middleware.,apps/api/src/middleware/requestLogger.ts,Backend,2026-05-24,
REL-APIPLATFORM-006,SOAR-ROUTER-API-ROOT,SOAR-MIDDLEWARE-ERROR-HANDLER,handled_by,verified_local,Root API error flow is mapped by the error handler boundary.,apps/api/src/middleware/errorHandler.ts,Backend,2026-05-24,
REL-APIPLATFORM-007,SOAR-MIDDLEWARE-REQUIRE-AUTH,SOAR-DB-USER,reads,verified_local,Authentication middleware is scoped to user/session identity truth.,apps/api/src/middleware/requireAuth.ts,Backend,2026-05-24,
REL-APIPLATFORM-008,SOAR-MIDDLEWARE-RATE-LIMIT,SOAR-API-ICON-LOOKUP,protects,verified_local,Rate limiting protects icon lookup route behavior.,apps/api/src/middleware/rateLimit.ts,Backend,2026-05-24,
REL-APIPLATFORM-009,SOAR-MIDDLEWARE-TRUSTED-ORIGIN,SOAR-CONFIG-PROXY-TRUST,uses,verified_local,Trusted origin middleware is linked to proxy trust request safety context.,apps/api/src/middleware/requireTrustedOrigin.ts,Backend,2026-05-24,
REL-APIPLATFORM-010,SOAR-MIDDLEWARE-OPS-NETWORK,SOAR-CONFIG-RUNTIME-EXECUTION,uses,verified_local,Ops network middleware depends on runtime/environment configuration.,apps/api/src/middleware/requireOpsNetwork.ts,Backend,2026-05-24,
REL-APIPLATFORM-011,SOAR-MIDDLEWARE-REQUEST-LOGGER,SOAR-LIB-LOGGER,calls,verified_local,Request logger middleware calls shared API logger utilities.,apps/api/src/middleware/requestLogger.ts,Backend,2026-05-24,
REL-APIPLATFORM-012,SOAR-MIDDLEWARE-ERROR-HANDLER,SOAR-LIB-HTTP-ERROR-MAPPER,calls,verified_local,Error handler delegates HTTP error mapping to the shared mapper.,apps/api/src/middleware/errorHandler.ts,Backend,2026-05-24,
REL-APIPLATFORM-013,SOAR-LIB-HTTP-ERROR-MAPPER,SOAR-LIB-ERRORS,uses,verified_local,HTTP error mapper uses shared API error primitives.,apps/api/src/lib/httpErrorMapper.ts,Backend,2026-05-24,
REL-APIPLATFORM-014,SOAR-LIB-SYMBOLS,SOAR-SERVICE-MARKET-CATALOG-SYMBOL-RESOLVER,used_by,verified_local,Shared symbol helpers are used by market catalog symbol resolution paths.,apps/api/src/lib/symbols.ts,Backend,2026-05-24,
REL-APIPLATFORM-015,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-TEST-API-PLATFORM-SAFETY,verified_by,verified_local,API platform safety is covered by aggregate config middleware and lib tests.,apps/api/src/config/criticalSecretsReadiness.test.ts,QA,2026-05-24,
REL-APIPLATFORM-016,SOAR-CONFIG-RUNTIME-EXECUTION,SOAR-TEST-API-CONFIG-SAFETY,verified_by,verified_local,Runtime execution config is covered by config safety tests.,apps/api/src/config/runtimeExecution.test.ts,QA,2026-05-24,
REL-APIPLATFORM-017,SOAR-MIDDLEWARE-REQUIRE-AUTH,SOAR-TEST-API-MIDDLEWARE-SAFETY,verified_by,verified_local,Auth middleware is covered by middleware safety tests.,apps/api/src/middleware/requireAuth.test.ts,QA,2026-05-24,
REL-APIPLATFORM-018,SOAR-LIB-ERRORS,SOAR-TEST-API-LIB-SAFETY,verified_by,verified_local,Shared API errors are covered by API lib safety tests.,apps/api/src/lib/errors.test.ts,QA,2026-05-24,
REL-APIPLATFORM-019,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-DOC-API-ROOT,documented_by,verified_local,API root docs document router and platform safety boundaries.,docs/modules/api-root.md,Documentation,2026-05-24,
REL-APIPLATFORM-020,SOAR-FEATURE-API-PLATFORM-SAFETY,SOAR-DOC-LOCAL-DEVELOPMENT,documented_by,verified_local,Local development docs document config and runtime validation context.,docs/engineering/local-development.md,Documentation,2026-05-24,
